label,파종기,정식기,초장,생과중,성숙기..착색기.,개화기,착과형태,과폭,과장,천립중,주경장,엽장,엽폭,과실.속살의.두께,과실.심실의.수,절간장
1,303,508,NA,NA,NA,NA,1,3.6,7.8,NA,NA,10,8.5,4.3,3,NA
1,314,429,60,29.5,NA,602,1,3.5,6.6,6,18,12,5.9,3,NA,NA
1,303,508,NA,NA,NA,NA,4,3,5.9,NA,NA,9.1,5.1,3.4,2,NA
3,303,508,NA,NA,NA,NA,4,5,8.8,NA,NA,10.7,9.6,4.4,3,NA
1,303,508,NA,NA,NA,NA,1,3.1,6.4,NA,NA,8.8,6.7,3.3,2,NA
1,314,429,30,28.7,NA,609,1,3.2,7.6,7,30,11.3,5.5,3.8,NA,NA
1,303,508,NA,NA,NA,NA,4,2.9,9.9,NA,NA,6.1,7.2,3.2,3,NA
1,303,508,NA,NA,NA,NA,1,5.4,6,NA,NA,20.5,11.1,5.7,3,NA
3,303,508,NA,NA,NA,NA,1,2.8,7.8,NA,NA,13.2,6,3.4,2,NA
3,303,508,NA,NA,NA,NA,1,2.8,6.5,NA,NA,12.3,6.2,2.8,3,NA
1,303,508,NA,NA,NA,NA,1,1.7,10.3,NA,NA,13.4,5,2.3,2,NA
1,303,508,NA,NA,NA,NA,1,1.6,1.2,NA,NA,10.2,6.9,2.6,3,NA
1,303,508,NA,NA,NA,NA,1,1.2,1.2,NA,NA,10.3,6.8,1.8,2,NA
3,303,508,NA,NA,NA,NA,1,1.5,2.8,NA,NA,9.8,6.8,1.9,3,NA
3,303,508,NA,NA,NA,NA,2,3.5,4.9,NA,NA,14.2,8,3.8,4,NA
3,303,508,NA,NA,NA,NA,1,2.5,2.5,NA,NA,12.8,8.4,2.4,3,NA
1,314,429,170,3.9,NA,603,1,2,2.4,7,17,10.7,5.7,2,NA,NA
3,303,508,NA,NA,NA,NA,2,4.1,8,NA,NA,16.3,11.3,2.5,3,NA
1,314,429,200,14.1,NA,610,2,2.8,6.8,5.5,48,14,8.7,1.9,NA,NA
3,303,508,NA,NA,NA,NA,1,2.5,6.5,NA,NA,18.2,9.9,2,3,NA
3,303,508,NA,NA,NA,NA,2,4.3,3.2,NA,NA,13.5,7.8,1.8,3,NA
3,303,508,NA,NA,NA,NA,2,3.6,3.8,NA,NA,12.3,6.8,2.9,3,NA
1,303,508,NA,NA,NA,NA,4,2.7,12.2,NA,NA,13.5,5.8,3,2,NA
1,314,429,140,18.7,NA,528,2,2.5,10.4,7,16,12.1,5.1,2.7,NA,NA
3,303,508,NA,NA,NA,NA,4,2.2,5.1,NA,NA,14.1,6.2,2.1,2,NA
3,303,508,NA,NA,NA,NA,4,2,4.5,NA,NA,13.8,4.9,1.9,2,NA
1,303,508,NA,NA,NA,NA,4,3.3,5,NA,NA,16.9,7,2.6,2,NA
3,303,508,NA,NA,NA,NA,2,2.2,14.7,NA,NA,12.8,5.1,2.1,2,NA
3,303,508,NA,NA,NA,NA,4,1.7,6.5,NA,NA,12.3,3.7,1.1,3,NA
1,303,508,NA,NA,NA,NA,1,4.1,8.3,NA,NA,13.9,6.7,2.5,3,NA
3,303,508,NA,NA,NA,NA,2,2.3,5,NA,NA,11.7,5,3.1,2,NA
3,303,508,NA,NA,NA,NA,2,2.5,7.9,NA,NA,10.4,4.8,1.7,2,NA
3,303,508,NA,NA,NA,NA,4,4.5,6.9,NA,NA,11.2,4.7,2.9,3,NA
3,303,508,NA,NA,NA,NA,2,1.9,8.6,NA,NA,9.6,4.3,1.3,2,NA
3,303,508,NA,NA,NA,NA,2,2,5.8,NA,NA,14,6.9,2.1,2,NA
3,303,508,NA,NA,NA,NA,2,2,7.4,NA,NA,14.1,6.2,2,2,NA
3,303,508,NA,NA,NA,NA,2,1.6,6.1,NA,NA,10.4,4.5,1.6,2,NA
3,303,508,NA,NA,NA,NA,2,1.9,4.1,NA,NA,9,3.4,1.1,2,NA
3,303,508,NA,NA,NA,NA,4,3.7,6,NA,NA,14,6.2,3,2,NA
3,303,508,NA,NA,NA,NA,4,2,10.7,NA,NA,12.1,5.9,1.4,2,NA
3,303,508,NA,NA,NA,NA,2,2,8.6,NA,NA,12.3,4.4,1.6,2,NA
3,306,508,NA,NA,NA,NA,4,3.7,9.4,NA,NA,14.7,7,4.5,2,NA
3,306,508,NA,NA,NA,NA,2,2,6.6,NA,NA,16.7,7.1,2.3,3,NA
3,306,508,NA,NA,NA,NA,4,2.7,9.6,NA,NA,14.5,5.8,2.8,2,NA
1,306,508,NA,NA,NA,NA,4,2.6,7.4,NA,NA,15.9,7.4,2.6,2,NA
3,306,508,NA,NA,NA,NA,4,2.1,11.1,NA,NA,14.4,5.5,2.4,3,NA
4,306,508,NA,NA,NA,NA,2,1.4,10.5,NA,NA,13,5.8,1.4,2,NA
3,306,508,NA,NA,NA,NA,2,1.3,7.7,NA,NA,7,3.9,1.2,2,NA
3,306,508,NA,NA,NA,NA,2,2.1,12.2,NA,NA,15,6.2,2.8,3,NA
3,306,508,NA,NA,NA,NA,2,1.9,6.3,NA,NA,10.7,4.9,1.6,3,NA
3,306,508,NA,NA,NA,NA,2,1.8,15.2,NA,NA,14.5,6.3,1.5,2,NA
3,306,508,NA,NA,NA,NA,4,2.7,5.7,NA,NA,10.7,5.7,3.5,2,NA
2,314,429,120,13.3,NA,519,3,3.5,3.4,5.5,19,9,3.8,2.7,NA,NA
3,306,508,NA,NA,NA,NA,4,2.2,5.3,NA,NA,6.4,3.3,1.4,2,NA
3,306,508,NA,NA,NA,NA,2,2.2,14.9,NA,NA,11.7,5.6,2.4,2,NA
3,306,508,NA,NA,NA,NA,2,2.6,11.2,NA,NA,12,6,3.4,2,NA
3,306,508,NA,NA,NA,NA,2,2.4,12.6,NA,NA,11.5,4.6,2.3,2,NA
3,306,508,NA,NA,NA,NA,2,2.9,12.2,NA,NA,12.4,5.5,2.6,2,NA
3,306,508,NA,NA,NA,NA,2,1.7,3.7,NA,NA,15,7.4,1.6,3,NA
1,314,429,190,9.6,NA,602,2,2.5,5.5,3.5,14,12.7,7,2,NA,NA
3,306,508,NA,NA,NA,NA,2,2.4,4.5,NA,NA,13,7.3,1.9,3,NA
4,306,508,NA,NA,NA,NA,2,2.3,5.2,NA,NA,13.3,7,2,3,NA
4,306,508,NA,NA,NA,NA,4,1.9,4.4,NA,NA,11.3,5.2,1.2,3,NA
3,306,508,NA,NA,NA,NA,2,1.9,4.9,NA,NA,16,7,1.3,3,NA
3,314,429,160,4.8,NA,609,2,1.7,4.8,NA,23,12.3,5.3,1.5,NA,NA
3,306,508,NA,NA,NA,NA,2,2,8.6,NA,NA,13.4,7.1,1.7,4,NA
4,306,508,NA,NA,NA,NA,2,1.8,4.7,NA,NA,12.2,6.2,1.3,3,NA
4,306,508,NA,NA,NA,NA,2,1.8,6.2,NA,NA,10.8,4.9,1.6,3,NA
3,314,429,150,5.9,NA,605,2,1.9,4.3,6,13,8.7,4.2,2.4,NA,NA
3,306,508,NA,NA,NA,NA,2,1.7,5.4,NA,NA,11.4,5.3,1.2,4,NA
3,225,514,NA,NA,NA,617,2,1.9,5.4,NA,20.2,11.4,5.3,1.24,4,4.3
4,306,508,NA,NA,NA,NA,2,3.2,4.3,NA,NA,8.5,4.3,1.9,4,NA
4,225,514,NA,NA,NA,509,2,1.8,4.6,NA,22,8.5,4.3,1.28,3,8.7
3,314,429,130,5.4,NA,602,2,2,5.3,7,15,10,4.8,1,NA,NA
4,306,508,NA,NA,NA,NA,2,2.3,4.9,NA,NA,12.8,4.9,1.3,4,NA
4,306,508,NA,NA,NA,NA,2,2.6,3.6,NA,NA,17.6,8.7,2.4,4,NA
4,306,508,NA,NA,NA,NA,2,2.6,5.6,NA,NA,12,6.5,1.8,4,NA
3,314,429,190,8.4,NA,611,2,3,4.2,5.5,25,13.2,6.7,2.3,NA,NA
4,306,508,NA,NA,NA,NA,2,2.5,5.6,NA,NA,17,7.7,2.1,3,NA
3,314,429,150,12.8,NA,611,2,2.8,6.1,5.5,13,10.3,5.5,1.7,NA,NA
3,306,508,NA,NA,NA,NA,2,1.9,5.6,NA,NA,11.8,6,1.3,3,NA
3,306,508,NA,NA,NA,NA,2,1.9,6.1,NA,NA,13.5,8,2,4,NA
3,306,508,NA,NA,NA,NA,2,1.9,3.3,NA,NA,13,6.4,2.2,2,NA
4,306,508,NA,NA,NA,NA,2,2.4,7.4,NA,NA,13.1,6.9,1.3,3,NA
3,314,429,170,11.3,NA,605,2,2.6,7.1,7,31,14,5.8,1.7,NA,NA
4,306,508,NA,NA,NA,NA,2,2,6,NA,NA,8.9,4.3,1.5,3,NA
4,306,508,NA,NA,NA,NA,2,1.6,5.1,NA,NA,11.4,5.5,1.1,4,NA
3,314,429,120,4.7,NA,602,2,2.1,5.5,6.5,18,10.8,5.3,1.1,NA,NA
4,306,508,NA,NA,NA,NA,2,1.8,5.5,NA,NA,12,6.5,1.5,3,NA
4,306,508,NA,NA,NA,NA,2,2.5,5.3,NA,NA,10.2,4.8,1.3,3,NA
2,314,429,130,11.9,NA,613,2,3.5,6.2,6.5,28,10,4.7,1.5,NA,NA
3,227,507,88.8,NA,NA,602,2,NA,8,7.4,22,NA,NA,2.2,2.6,NA
2,314,429,130,3,NA,615,2,1.9,1.7,4.5,28,12.7,5.7,2.7,NA,NA
1,312,429,145,4.1,725,617,1,2.1,1.6,NA,28,21.4,12.3,1.9,NA,7.2
3,227,507,38.4,NA,NA,612,1,NA,3.6,4.6,12.8,NA,NA,2,3.2,NA
3,227,507,153,NA,NA,604,2,NA,12.5,8.9,24.3,NA,NA,2.4,2,NA
3,227,507,121.2,NA,NA,608,2,NA,14.7,7.2,24.4,NA,NA,3,2.2,NA
3,227,507,172.2,NA,NA,623,2,NA,8.2,6.9,30.1,NA,NA,2.1,2.2,NA
3,227,507,114.4,NA,NA,608,2,NA,13.6,7.8,18.2,NA,NA,3.4,2.6,NA
3,227,507,122.2,NA,NA,615,2,NA,8.7,7.7,12.4,NA,NA,2.7,3,NA
2,314,429,160,14.1,NA,602,2,1.3,14.2,6.5,25,10.7,3.2,2.7,NA,NA
3,227,507,163.8,NA,NA,617,2,NA,11.6,7.3,19.6,NA,NA,2.4,2.2,NA
3,227,507,125.6,NA,NA,608,1,NA,3.7,4.8,22.4,NA,NA,1.1,2.8,NA
3,227,507,72,NA,NA,612,2,NA,10.6,6.3,13.4,NA,NA,6.1,3.2,NA
3,421,603,NA,NA,NA,630,2,NA,9.6,NA,26,NA,NA,4.9,NA,NA
3,314,429,80,104.7,NA,522,2,6.4,9.4,5.5,12,11.7,6.3,6,NA,NA
3,227,507,83.4,NA,NA,525,2,NA,8.6,5.6,11.4,NA,NA,2.1,2.8,NA
3,227,507,73.4,NA,NA,610,2,NA,12.5,7.2,14.3,NA,NA,3.1,3,NA
3,227,507,132,NA,NA,626,1,NA,5.5,5,44.8,NA,NA,1.1,2.4,NA
3,227,507,117.4,NA,NA,615,2,NA,6.9,8.1,20.1,NA,NA,6.2,3.8,NA
2,306,508,210,1.1,810,627,1,0.7,5.2,NA,NA,NA,NA,0.8,NA,NA
3,227,507,144,NA,NA,612,2,NA,7.2,8.7,23.2,NA,NA,6.7,2.8,NA
3,227,507,125,NA,NA,701,2,NA,9.4,4.5,19.6,NA,NA,4.7,3.4,NA
4,421,603,NA,NA,NA,806,2,NA,6.6,NA,18.2,NA,NA,1.3,NA,NA
3,227,507,60,NA,NA,701,2,NA,10,5.6,23,NA,NA,1.6,3,NA
3,227,507,140.8,NA,NA,623,2,NA,6.8,8.9,13.8,NA,NA,4.2,2.6,NA
3,227,507,128,NA,NA,623,2,NA,11.8,7.8,19.1,NA,NA,5.2,2.4,NA
1,421,603,NA,NA,NA,803,2,NA,9.1,NA,31.5,NA,NA,4.9,NA,NA
1,224,430,45,NA,NA,516,2,NA,5.6,5.5,1.4,11.6,5.1,NA,NA,3.3
3,227,507,100,NA,NA,608,2,NA,17,6.9,26.5,NA,NA,2.8,2.2,NA
3,421,603,NA,NA,NA,629,2,NA,16.3,NA,11.1,NA,NA,2.3,NA,NA
3,227,507,95,NA,NA,623,2,NA,15.5,7.4,22.2,NA,NA,6.3,2.6,NA
1,421,603,NA,NA,NA,628,2,NA,12.7,NA,40.5,NA,NA,6.8,NA,NA
3,227,507,65,NA,NA,610,4,NA,12.7,5.3,12.4,NA,NA,2.3,2.6,NA
3,227,507,90,NA,NA,612,2,NA,16.2,6.3,18.2,NA,NA,5.1,2,NA
1,421,603,NA,NA,NA,701,2,NA,11.7,NA,27.2,NA,NA,3.7,NA,NA
3,227,507,107,NA,NA,623,2,NA,15.8,6.8,26.1,NA,NA,6.4,2.4,NA
3,227,507,90,NA,NA,610,2,NA,15.2,6.8,21.2,NA,NA,4,3.2,NA
3,227,507,115,NA,NA,525,1,NA,9.4,5,18.2,NA,NA,2.2,2,NA
3,227,507,74.6,NA,NA,529,2,NA,4.7,5,16,NA,NA,2.8,2.4,NA
3,227,507,104.8,NA,NA,612,2,NA,15.4,7.2,25.8,NA,NA,4.9,3,NA
3,227,507,93.8,NA,NA,615,2,NA,17.6,7.6,27.8,NA,NA,4.9,3,NA
1,421,603,NA,NA,NA,625,2,NA,15,NA,11,NA,NA,4.2,NA,NA
3,227,507,87.2,NA,NA,610,2,NA,17.3,7.2,24.8,NA,NA,3.9,2.6,NA
1,421,603,NA,NA,NA,625,2,NA,14.5,NA,1,NA,NA,1.8,NA,NA
3,227,507,98.8,NA,NA,612,2,NA,22.3,6.7,18.8,NA,NA,2.3,2,NA
1,421,603,NA,NA,NA,701,2,NA,24,NA,31.5,NA,NA,1.9,NA,NA
3,227,507,92.2,NA,NA,615,2,NA,17.2,7.4,28.2,NA,NA,5.3,2.4,NA
1,421,603,NA,NA,NA,702,2,NA,14.3,NA,35,NA,NA,3.9,NA,NA
3,227,507,98.6,NA,NA,612,2,NA,15.6,7.5,19.6,NA,NA,6.2,2,NA
1,421,603,NA,NA,NA,709,2,NA,12.5,NA,25,NA,NA,3.1,NA,NA
3,227,507,87.5,NA,NA,612,2,NA,4,7.3,26,NA,NA,6,2.8,NA
1,421,603,NA,NA,NA,701,2,NA,6.7,NA,30,NA,NA,3.3,NA,NA
3,227,507,86.8,NA,NA,612,2,NA,12.9,7.1,28.4,NA,NA,4.5,2.8,NA
1,421,603,NA,NA,NA,630,2,NA,10.8,NA,36,NA,NA,2.7,NA,NA
3,227,507,76.2,NA,NA,609,2,NA,10.8,4.8,19.2,NA,NA,2.9,2.8,NA
1,421,603,NA,NA,NA,625,2,NA,8.1,NA,8,NA,NA,2.2,NA,NA
3,227,507,79.4,NA,NA,612,2,NA,14.3,8.3,23.2,NA,NA,5.1,2.4,NA
1,421,603,NA,NA,NA,630,2,NA,12,NA,30,NA,NA,2.7,NA,NA
3,227,507,91.8,NA,NA,609,2,NA,17.2,7.5,18.3,NA,NA,4.9,2.4,NA
1,421,603,NA,NA,NA,627,2,NA,18,NA,21.5,NA,NA,4.5,NA,NA
3,227,507,107.4,NA,NA,611,2,NA,21.4,6.9,25.6,NA,NA,2.4,2.6,NA
1,421,603,NA,NA,NA,703,2,NA,21,NA,26,NA,NA,1.6,NA,NA
1,314,429,120,16.2,NA,529,2,1.8,16.6,6.5,25,11.4,5.2,2.4,NA,NA
3,227,507,138,NA,NA,611,2,NA,10.3,7.3,28.3,NA,NA,2.5,2.2,NA
3,227,507,104,NA,NA,611,2,NA,8.2,7,22,NA,NA,1.5,2.4,NA
3,227,507,122.6,NA,NA,612,2,NA,10.4,6.4,19.4,NA,NA,5.5,2.8,NA
1,421,603,NA,NA,NA,630,2,NA,7.2,NA,31,NA,NA,3.9,NA,NA
3,102,317,92.3,NA,NA,317,1,NA,4.2,NA,NA,9.1,4.3,NA,NA,3.8
3,102,317,57.3,NA,NA,317,1,NA,3.7,NA,NA,9.8,3,NA,NA,3.5
1,312,429,100.7,NA,723,624,1,NA,NA,NA,44,23,10.9,NA,NA,9.7
1,102,317,50,NA,NA,414,1,NA,3.3,NA,NA,12.2,5.1,NA,NA,3.2
1,312,429,105,1.5,725,617,1,1.2,2.6,NA,22,22.8,10.4,0.5,NA,8
1,102,317,53.3,NA,NA,317,1,NA,3.9,NA,NA,9.8,5,NA,NA,4.3
2,314,429,180,2,NA,605,3,0.9,3.9,4.5,23,7,4,1.3,NA,NA
1,312,429,141.7,NA,801,613,1,NA,NA,NA,30.3,25.2,13.7,NA,NA,8.5
1,102,317,90,NA,NA,317,1,NA,3.3,NA,NA,6.3,2.7,NA,NA,3.1
1,312,429,131.7,NA,725,621,1,NA,NA,NA,42.3,20,8.9,NA,NA,8.7
3,102,317,70,NA,NA,317,1,NA,1.3,NA,NA,7.3,3.5,NA,NA,4
1,312,429,142.7,NA,720,617,1,NA,NA,NA,45,23,9.8,NA,NA,10
1,102,317,88,NA,NA,317,1,NA,4.3,NA,NA,10.2,5.3,NA,NA,4.3
1,312,429,133.3,1.1,722,613,1,0.8,3,NA,40,21.2,9,0.7,NA,9.5
3,102,317,89,NA,NA,413,2,NA,12.1,NA,NA,9.7,5.4,NA,NA,4.5
3,102,317,92.5,NA,NA,317,1,NA,7.3,NA,NA,9.1,6.3,NA,NA,3.2
2,314,429,160,0.9,NA,620,2,0.7,3.6,3.5,36,11.3,5.5,0.9,NA,NA
1,312,429,130,NA,720,610,2,NA,NA,NA,23,13,7.8,NA,NA,7.3
3,102,317,88.3,NA,NA,317,2,NA,9.3,NA,NA,9.2,4.5,NA,NA,2.5
3,102,317,117.7,NA,NA,406,2,NA,10.4,NA,NA,10.6,5.9,NA,NA,4.7
1,314,429,180,7.8,NA,615,2,1,11.2,NA,25,10,4.8,1.5,NA,NA
3,102,317,74,NA,NA,406,1,NA,1,NA,NA,5.2,4.1,NA,NA,3.9
3,102,317,92,NA,NA,406,1,NA,1.1,NA,NA,6.1,2.7,NA,NA,4.7
3,102,317,115,NA,NA,406,2,NA,10.1,NA,NA,12.3,6.8,NA,NA,6.6
1,314,429,170,13.5,NA,615,2,1.9,7.9,5,33,11,5.3,2.3,NA,NA
3,102,317,107,NA,NA,317,4,NA,3.6,NA,NA,9.8,5.4,NA,NA,4.5
4,102,317,102,NA,NA,317,4,NA,4.1,NA,NA,7.7,3.4,NA,NA,3.3
4,102,317,83,NA,NA,317,2,NA,8.5,NA,NA,5.5,3.3,NA,NA,5.1
3,218,403,97,NA,NA,423,1,NA,6.2,NA,NA,11.9,4.7,NA,NA,5.8
1,218,403,113,NA,NA,423,2,NA,10.6,NA,NA,11.8,4.8,NA,NA,6.4
1,314,429,70,2.3,NA,526,1,1.4,2.2,4.5,9,8.2,2.6,1.7,NA,NA
3,218,403,114,NA,NA,428,2,NA,8.9,NA,NA,16.1,8,NA,NA,5.7
3,328,602,17,NA,NA,610,1,NA,5.1,NA,NA,6.6,1.9,NA,NA,1.5
3,328,602,91,NA,NA,610,1,NA,5.7,NA,NA,9.3,3.8,NA,NA,5.1
1,328,602,58,NA,NA,627,2,NA,7.9,NA,NA,13.3,6.1,NA,NA,3.4
1,328,602,70.7,NA,NA,625,2,NA,19.5,NA,NA,11.1,5.2,NA,NA,4.3
3,328,602,51,NA,NA,610,1,NA,1.7,NA,NA,9.4,3.6,NA,NA,2.7
3,328,602,59,NA,NA,610,1,NA,6.1,NA,NA,10.7,4.6,NA,NA,1.3
1,328,602,76,NA,NA,625,2,NA,7.2,NA,NA,12.5,6.2,NA,NA,3.7
1,328,602,54,NA,NA,601,1,NA,2.7,NA,NA,8.9,3.7,NA,NA,4.5
1,328,602,55,NA,NA,610,2,NA,5.6,NA,NA,16.3,8.4,NA,NA,2.8
1,328,602,58,NA,NA,610,2,NA,7.1,NA,NA,8.9,4.9,NA,NA,3.5
3,328,602,96,NA,NA,627,1,NA,2.3,NA,NA,13.1,4.2,NA,NA,6.4
1,328,602,54,NA,NA,627,4,NA,5.8,NA,NA,14.1,4.5,NA,NA,1.4
3,328,602,102,NA,NA,610,2,NA,8.4,NA,NA,9.7,4.6,NA,NA,5.1
3,328,602,128,NA,NA,625,1,NA,0.9,NA,NA,8.5,4.1,NA,NA,3.6
3,328,602,27,NA,NA,610,1,NA,2.5,NA,NA,6.3,2.7,NA,NA,1.3
1,328,602,36,NA,NA,625,1,NA,7.9,NA,NA,8.9,3.8,NA,NA,1.9
1,328,602,22,NA,NA,610,1,NA,1.2,NA,NA,8.1,3.9,NA,NA,1.5
3,328,602,48,NA,NA,610,1,NA,1.8,NA,NA,6.1,2.6,NA,NA,2.4
1,328,602,44,NA,NA,625,1,NA,3.9,NA,NA,12.3,5.1,NA,NA,2.2
4,328,602,71,NA,NA,625,2,NA,3.9,NA,NA,8.9,3.9,NA,NA,2.8
3,328,602,74,NA,NA,625,2,NA,2.8,NA,NA,10.8,4.5,NA,NA,4.2
3,328,602,74,NA,NA,625,2,NA,12.5,NA,NA,10.3,4.7,NA,NA,3.1
1,328,602,99,NA,NA,625,2,NA,15.7,NA,NA,15.9,8.2,NA,NA,5.4
3,328,602,74,NA,NA,625,2,NA,10.1,NA,NA,13.1,6.4,NA,NA,7.2
4,328,602,83,NA,NA,627,2,NA,5.7,NA,NA,8.6,3.8,NA,NA,5.1
3,328,602,59,NA,NA,610,2,NA,3.2,NA,NA,12.4,5.8,NA,NA,2.6
4,328,602,52,NA,NA,625,2,NA,0,NA,NA,12.4,7.1,NA,NA,5.4
3,314,429,150,24.6,NA,602,2,4.5,5.2,5.5,25,11,5,2.8,NA,NA
3,328,602,80,NA,NA,627,2,NA,9.4,NA,NA,11.9,5.6,NA,NA,5.1
3,328,602,56,NA,NA,625,2,NA,4.6,NA,NA,10.4,4.8,NA,NA,2.8
1,302,418,73,NA,NA,603,2,NA,5.1,8.2,18,10.4,5.4,NA,NA,3.2
1,302,418,73,NA,NA,603,2,NA,5.1,8.2,18,10.4,5.4,NA,NA,3.2
3,328,602,45,NA,NA,625,2,NA,5.8,NA,NA,11.3,5.1,NA,NA,4.5
3,328,602,60,NA,NA,610,2,NA,7.2,NA,NA,10.8,4.9,NA,NA,7.1
3,328,602,87,NA,NA,625,4,NA,2.3,NA,NA,8.2,3.8,NA,NA,5.3
3,328,602,42,NA,NA,625,2,NA,4.8,NA,NA,11.3,5.1,NA,NA,2.1
3,328,602,36,NA,NA,625,1,NA,1.9,NA,NA,3.6,1.1,NA,NA,2.7
1,314,429,70,57.5,NA,523,2,4.5,9.7,7,11,13.5,7.3,3.8,NA,NA
1,306,508,125,28.6,709,607,2,2.5,14.1,NA,NA,NA,NA,2.2,NA,NA
1,314,429,70,65.5,NA,523,2,5.3,7.6,6.5,21,12.5,6.2,5.2,NA,NA
1,312,429,128.3,14.1,715,525,1,3.1,3.9,NA,10.7,11.7,6.1,2.5,NA,8.7
3,312,429,98,4.5,715,527,2,1.4,5.1,NA,12.5,15,6.1,1.2,NA,7
3,312,429,141.7,9.5,NA,527,2,1.9,7.8,NA,25.7,12,6.5,1.3,NA,11.3
1,421,603,NA,NA,NA,625,2,NA,11.4,NA,29.4,NA,NA,3.5,NA,NA
1,313,519,NA,NA,NA,NA,NA,0.1,3.9,NA,16,5.4,1.8,0.8,3,6.5
3,313,519,NA,NA,NA,NA,2,NA,NA,NA,15,8,2.6,NA,NA,8
2,312,429,113.3,3.4,NA,603,2,0.9,8.4,NA,31.3,20.3,8.2,0.6,NA,10.3
1,421,603,NA,NA,NA,703,2,NA,9.2,NA,21,NA,NA,3.9,NA,NA
1,314,429,70,177.3,NA,602,2,7.5,9.7,8.5,17,13.5,6.9,5.8,NA,NA
3,421,603,NA,NA,NA,708,2,NA,7.1,NA,30,NA,NA,1,NA,NA
3,NA,NA,145.6,NA,NA,NA,2,NA,9.9,6.3,25.4,NA,NA,4.2,2.8,NA
3,NA,NA,125.8,NA,NA,NA,1,NA,8,7.1,20.6,NA,NA,3.2,2.4,NA
3,NA,NA,168,NA,NA,NA,2,NA,11.1,4.1,44.5,NA,NA,1.4,2.2,NA
3,NA,NA,122.8,NA,NA,NA,2,NA,10.7,6.6,21.1,NA,NA,4,2.6,NA
1,421,603,NA,NA,NA,711,2,NA,9.6,NA,39.8,NA,NA,3.5,NA,NA
1,421,603,NA,NA,NA,818,2,NA,12.5,NA,28.5,NA,NA,2.7,NA,NA
3,421,603,NA,NA,NA,703,2,NA,6.6,NA,40,NA,NA,1.1,NA,NA
1,421,603,NA,NA,NA,707,2,NA,10.3,NA,18,NA,NA,3.3,NA,NA
1,421,603,NA,NA,NA,705,2,NA,7.3,NA,27,NA,NA,3.2,NA,NA
1,421,603,NA,NA,NA,705,2,NA,21,NA,28,NA,NA,3.1,NA,NA
1,314,429,130,101.4,NA,529,2,4.8,19.3,7,22,13,6.4,4.8,NA,NA
3,227,507,139.2,NA,NA,626,2,NA,13,6.6,28.6,NA,NA,2.4,2.6,NA
1,NA,NA,148,NA,NA,NA,2,NA,15.3,8.3,29.5,NA,NA,3.3,2.2,NA
3,227,507,145.4,NA,NA,626,1,NA,1.7,6.3,19.6,NA,NA,2.7,2.8,NA
3,227,507,43.4,NA,NA,617,1,NA,3.3,4.3,15.2,NA,NA,1.5,2.2,NA
3,NA,NA,142.6,NA,NA,NA,2,NA,10.7,6.1,20.5,NA,NA,1.9,2,NA
3,421,603,NA,NA,NA,705,2,NA,6.8,NA,26,NA,NA,3,NA,NA
3,NA,NA,138.6,NA,NA,NA,1,NA,9.6,4.1,25.7,NA,NA,1.7,2.2,NA
3,227,507,121.8,NA,NA,623,2,NA,12.2,7.4,28,NA,NA,2.3,2.6,NA
3,227,507,135.6,NA,NA,612,2,NA,10.1,9.5,25.1,NA,NA,3.1,2.4,NA
3,227,507,115.4,NA,NA,527,2,NA,11,9.6,20.6,NA,NA,2,2.6,NA
3,227,507,106.4,NA,NA,610,2,NA,10.4,6,26.4,NA,NA,2,2.4,NA
4,227,507,142.4,NA,NA,608,2,NA,9.9,7.8,27.6,NA,NA,2.7,2.8,NA
1,314,429,140,58,NA,526,2,3.6,19.9,10,21,13.7,6,3.5,NA,NA
3,227,507,98.6,NA,NA,617,2,NA,16.3,6.9,18.8,NA,NA,3.5,2.4,NA
1,314,429,130,53.1,NA,526,2,4,12.9,6,17,12.7,6.3,3.6,NA,NA
3,227,507,115.6,NA,NA,612,2,NA,17.8,8.5,18.8,NA,NA,3.2,2.2,NA
2,314,429,110,103.9,NA,529,2,5.8,10.3,7.5,24,12.2,6.2,4.7,NA,NA
1,314,429,140,27.5,NA,526,2,2.7,10.4,8,22,10.8,4.7,2.5,NA,NA
3,NA,NA,155,NA,NA,NA,1,NA,5.5,4.8,63.2,NA,NA,0.9,2.6,NA
1,314,429,190,5.9,NA,611,2,1.2,9.8,6.5,30,11.5,4.4,1.3,NA,NA
2,314,429,140,10.4,NA,530,2,1.2,12.1,6,26,11,2.7,2,NA,NA
2,314,429,180,10.9,NA,609,2,1.1,14.7,5,34,10,3.4,2.1,NA,NA
1,314,429,120,8.3,NA,530,2,1.2,8.8,5.5,15,9,3.7,2.1,NA,NA
2,314,429,180,3.5,NA,530,2,0.8,10,5,23,10.8,3.3,1.2,NA,NA
1,314,429,200,18.3,NA,609,2,2.1,13.3,6.5,30,10.2,4,2.2,NA,NA
2,314,429,190,10.6,NA,526,2,1.4,13.3,4,28,8.5,3.8,1.4,NA,NA
2,314,429,170,17.4,NA,610,2,2.4,10.1,8,25,13.5,6.7,1.4,NA,NA
1,314,429,180,7.5,NA,523,2,1.5,7.9,8,20,7.7,3.4,1.9,NA,NA
3,NA,NA,142,NA,NA,NA,1,NA,5.6,4.9,25.5,NA,NA,2.4,2.2,NA
3,NA,NA,131,NA,NA,NA,2,NA,12.7,9.2,21.5,NA,NA,3.5,2.2,NA
3,NA,NA,139.6,NA,NA,NA,2,NA,12,7.8,25.3,NA,NA,2.9,2.6,NA
